ID,Status,Condition,District,Area,Rooms,Bedrooms,Bathrooms,Floor,Floors,Balcony,Veranda,Loggia,Heating,Parking,Storeroom,Hot,Gas,Internet,Fireplace,Furniture,Passenger,Service,Telephone,Television,Conditioner,Views,PerSq,PREDICTION,Difference
8889488,new,newRenov,didDigomi,54,2,1,1,3,12,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,177,693,759,66
8872839,old,oldRenov,saburtalo,75,3,2,1,4,6,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,435,693,771,78
8839930,old,oldRenov,vaja,75,3,2,1,1,5,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,225,693,714,21
8317025,new,newRenov,sandzona,140,6,3,2,8,8,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,969,693,679,14
8929521,new,black,vake,180,4,2,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,694,859,165
8862376,new,newRenov,gldani,48,2,1,2,13,14,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,204,694,754,60
8811428,old,oldRenov,saburtalo,108,3,2,2,5,8,10,0,21,1,1,1,1,1,1,0,0,1,0,1,0,0,419,694,665,29
8948529,new,black,saburtalo,64,3,2,1,14,15,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,222,695,810,115
8869601,new,newRenov,didDigomi,41,2,1,1,2,9,3,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,729,695,727,32
8954647,WIP,white,saburtalo,56,2,1,1,6,21,5,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,41,696,843,147
8954353,new,newRenov,didube,46,2,1,1,5,9,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,74,696,819,123
8954037,new,newRenov,didDigomi,51,2,1,1,5,10,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,30,696,714,18
8951019,new,newRenov,samgori,46,2,1,1,6,12,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,124,696,771,75
8932696,new,newRenov,varketili,52,3,2,2,10,10,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,89,696,689,7
8730469,new,newRenov,didDigomi,56,3,2,1,2,12,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,358,696,751,55
8958677,old,newRenov,varketili,38,1,1,1,5,8,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,51,697,627,70
8727890,old,oldRenov,saburtalo,106,4,2,1,4,8,5,12,0,0,1,1,1,1,1,0,0,1,0,1,1,1,500,697,768,71
8955978,new,newRenov,vashlidzvari,63,3,2,1,3,4,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,53,698,709,11
8947692,new,newRenov,temqa,53,3,2,1,5,7,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,86,698,708,10
8935290,new,newRenov,didDigomi,53,2,1,1,1,5,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,63,698,689,9
8926069,new,newRenov,varketili,116,3,2,1,9,9,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,73,698,757,59
8932429,old,oldRenov,digmisMas,73,3,1,1,12,16,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,77,699,707,8
8955162,new,newRenov,didDigomi,55,2,1,1,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,700,735,35
8948862,new,newRenov,didDigomi,60,3,2,1,5,10,3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,54,700,705,5
8948013,old,newRenov,samgori,80,3,2,2,9,9,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,37,700,689,11
8940646,new,newRenov,didDigomi,50,2,1,1,6,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,700,697,3
8940231,old,newRenov,gldani,50,3,2,1,9,9,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,157,700,623,77
8940160,new,newRenov,didDigomi,90,4,3,1,6,9,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,43,700,715,15
8937898,new,white,saburtalo,84,4,3,1,4,5,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,351,700,768,68
8937140,new,black,saburtalo,140,4,0,2,10,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46,700,738,38
8935339,old,oldRenov,didube,80,3,2,1,2,8,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,55,700,669,31
8934359,old,newRenov,gldani,40,2,1,1,17,17,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,127,700,654,46
8931542,new,newRenov,temqa,80,3,2,2,6,10,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,59,700,722,22
8929799,new,white,saburtalo,87,3,2,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,700,809,109
8924663,new,newRenov,didDigomi,44,2,1,1,5,9,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,510,700,731,31
8906714,old,oldRenov,nucubidze,50,3,1,1,17,16,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,179,700,761,61
8899756,new,newRenov,didDigomi,60,3,2,1,3,10,3,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,533,700,703,3
8892102,new,newRenov,nadzaladevi,110,3,2,2,6,8,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,267,700,742,42
8891764,new,newRenov,vashlidzvari,49,2,1,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,700,731,31
8891702,new,newRenov,vashlidzvari,67,3,2,2,9,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,402,700,748,48
8889359,new,newRenov,didDigomi,58,3,2,2,4,10,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,120,700,717,17
8889347,new,newRenov,didDigomi,62,3,2,1,1,10,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,121,700,705,5
8853912,new,black,ortawala,90,3,2,1,12,14,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,156,700,675,25
8851707,new,oldRenov,didDigomi,100,4,3,1,5,14,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,214,700,685,15
8838703,new,newRenov,varketili,52,3,2,1,10,10,4,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,215,700,703,3
8748442,old,newRenov,didube,120,3,0,1,4,9,0,25,0,1,0,0,1,1,1,0,1,1,0,1,1,1,510,700,764,64
8723791,new,white,saburtalo,55,2,50,1,9,2,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,608,700,644,56
8916677,old,oldRenov,saburtalo,67,2,1,1,5,5,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,177,701,753,52
8958931,old,oldRenov,saburtalo,135,2,1,1,5,5,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,4,702,688,14
8937697,new,newRenov,didDigomi,52,2,1,1,3,12,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,184,702,713,11
8935031,new,newRenov,didDigomi,47,2,0,1,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,702,715,13
8862370,new,newRenov,gldani,53,2,1,2,12,14,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,145,702,753,51
8944993,new,newRenov,didDigomi,60,2,1,1,2,9,8,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,27,703,692,11
8940138,old,oldRenov,vaja,74,3,2,1,1,5,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,70,703,702,1
8892474,old,oldRenov,muxiani,37,1,1,1,5,9,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,174,703,606,97
8850787,old,oldRenov,vaja,128,5,3,2,4,9,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,121,703,779,76
8955317,new,white,saburtalo,130,3,0,2,10,13,5,0,30,0,1,1,0,1,0,0,0,1,0,0,0,0,18,704,742,38
8945278,old,oldRenov,vera,54,3,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,704,947,243
8499741,new,black,saburtalo,54,2,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4539,704,689,15
8959398,new,newRenov,didDigomi,95,3,2,1,8,8,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,16,705,717,12
8958236,old,oldRenov,chugureti,95,4,3,1,3,3,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,16,705,854,149
8949313,new,newRenov,didDigomi,78,3,2,2,3,10,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,25,705,724,19
8948572,new,newRenov,didDigomi,44,2,1,2,5,9,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,55,705,743,38
8949713,old,newRenov,saburtalo,85,3,2,1,1,8,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,50,706,778,72
8948649,old,newRenov,saburtalo,85,3,2,1,1,8,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,51,706,778,72
8947493,old,oldRenov,didDigomi,68,2,1,1,5,9,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,39,706,600,106
8815330,new,newRenov,didDigomi,85,4,2,1,2,10,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,592,706,765,59
8804789,new,newRenov,didDigomi,71,4,3,1,4,11,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1797,706,715,9
8910494,new,black,saburtalo,92,4,2,1,2,15,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,268,707,800,93
8835714,new,newRenov,didDigomi,41,2,1,1,3,8,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,265,707,720,13
8697378,old,oldRenov,vaja,82,3,2,1,3,4,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,468,707,705,2
8955768,new,newRenov,didDigomi,49,2,1,1,7,9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,124,708,684,24
8946865,new,newRenov,samgori,65,3,0,1,4,7,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,75,708,738,30
8830268,new,black,vake,89,3,2,1,5,13,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,770,708,907,199
8825156,new,newRenov,didDigomi,48,2,1,1,9,9,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,486,708,706,2
8711810,new,newRenov,didDigomi,48,2,1,1,9,9,7,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1073,708,738,30
8939579,new,newRenov,vazisubani,46,2,1,1,7,14,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,73,709,734,25
8939066,new,white,saburtalo,55,3,2,1,12,13,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,147,709,874,165
8932634,new,newRenov,vazisubani,46,2,1,1,7,14,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,85,709,731,22
8930169,old,oldRenov,varketili,35,1,0,1,1,9,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,95,709,603,106
8886355,new,newRenov,sandzona,148,4,3,2,13,14,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,195,709,726,17
8946095,new,newRenov,didDigomi,60,3,2,1,9,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,218,710,734,24
8912826,new,newRenov,gldani,62,3,2,1,2,13,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,228,710,738,28
8898675,new,newRenov,isani,88,3,1,1,4,23,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,118,710,931,221
8616710,new,newRenov,didDigomi,81,3,2,1,4,4,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,911,710,640,70
8946344,new,newRenov,didDigomi,45,2,1,1,10,11,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,219,711,730,19
8936651,new,newRenov,isani,63,2,1,1,2,13,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,176,711,836,125
8865183,new,black,ortawala,83,3,2,1,2,12,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,287,711,681,30
8857031,new,newRenov,vazisubani,38,2,1,1,9,12,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1089,711,687,24
8791554,old,oldRenov,digmisMas,45,2,1,1,16,16,3,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,945,711,708,3
8952863,new,newRenov,didDigomi,67,3,2,1,3,16,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,71,712,726,14
8881138,new,newRenov,didDigomi,52,3,2,1,6,6,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,291,712,713,1
8951746,old,newRenov,nadzaladevi,80,3,2,1,6,8,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,56,713,668,45
8944127,old,newRenov,isani,80,3,2,1,3,9,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,44,713,690,23
8944146,new,newRenov,didDigomi,70,3,3,1,2,10,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,53,714,732,18
8939573,old,oldRenov,sandzona,70,3,1,1,1,8,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,42,714,579,135
8924866,new,newRenov,didDigomi,70,3,2,1,2,10,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,59,714,695,19
8784463,new,black,saburtalo,49,2,1,1,2,5,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1861,714,738,24
8730453,new,newRenov,varketili,42,2,1,1,6,9,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,866,714,772,58
8578381,old,newRenov,chugureti,49,2,1,1,1,2,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,982,714,875,161
8934963,new,oldRenov,vera,123,5,3,1,9,10,10,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,93,715,1000,285
8928349,old,oldRenov,vake,47,3,1,1,10,14,3,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,85,715,1068,353
8941132,new,newRenov,temqa,67,3,2,1,10,14,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,56,716,726,10
8939693,old,oldRenov,didube,88,3,2,2,5,6,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,51,716,689,27
8938084,new,newRenov,didDigomi,44,2,1,1,9,12,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,54,716,714,2
8938025,new,newRenov,didDigomi,32,2,1,1,12,2,2,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,212,716,701,15
8894487,new,newRenov,didDigomi,64,3,2,1,8,11,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,200,716,728,12
8957031,old,oldRenov,saburtalo,60,3,1,1,1,4,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,31,717,763,46
8897640,new,newRenov,samgori,54,3,2,1,2,9,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,551,717,685,32
8642323,new,newRenov,muxiani,46,1,1,2,3,14,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1276,717,741,24
8589427,new,newRenov,vazisubani,72,3,2,1,4,8,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1145,717,698,19
8935241,old,oldRenov,samgori,32,1,1,1,5,8,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,51,719,581,138
8734583,old,oldRenov,saburtalo,96,3,1,2,7,8,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1388,719,808,89
8950977,new,newRenov,didDigomi,118,4,2,2,4,13,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,62,720,784,64
8947238,old,oldRenov,vake,93,3,2,1,8,8,5,0,10,1,1,1,1,1,1,0,0,1,0,0,0,1,64,720,924,204
8868327,old,newRenov,didDigomi,50,3,1,1,8,9,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,456,720,648,72
8912803,new,newRenov,gldani,61,3,2,1,2,13,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,211,721,742,21
8878945,new,newRenov,digmisMas,145,4,2,2,9,15,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,111,721,881,160
8854272,new,newRenov,didDigomi,43,2,1,1,8,8,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,382,721,786,65
8747977,new,newRenov,varketili,86,3,2,3,8,10,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1266,721,740,19
8398838,old,oldRenov,vera,100,3,2,2,5,9,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1759,721,902,181
8939263,new,newRenov,didDigomi,54,2,1,1,6,12,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,159,722,706,16
8915633,new,black,saburtalo,54,2,1,1,4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,384,722,739,17
8751514,new,newRenov,gldani,90,3,2,1,8,11,9,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,425,722,736,14
8830777,new,newRenov,didDigomi,53,2,1,1,5,9,7,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,844,723,728,5
8812655,old,newRenov,didube,65,3,2,1,8,8,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,622,723,795,72
8948588,old,oldRenov,didube,87,3,0,1,1,8,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,46,724,739,15
8949538,old,oldRenov,didube,40,1,1,1,5,8,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,48,725,733,8
8930984,new,newRenov,gldani,40,2,1,1,17,17,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,106,725,723,2
8928867,new,white,nadzaladevi,51,2,1,1,11,11,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,85,725,708,17
8824335,old,oldRenov,didube,40,1,0,1,5,8,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1204,725,729,4
8658317,old,newRenov,digmisMas,40,1,1,1,6,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,68,725,747,22
8959476,new,newRenov,varketili,62,3,2,1,2,6,3,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,7,726,700,26
8948635,new,newRenov,varketili,62,3,2,1,2,6,3,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,115,726,699,27
8927316,old,oldRenov,digmisMas,35,1,1,1,1,5,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,164,726,678,48
8927195,new,newRenov,varketili,62,3,2,1,2,6,3,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,138,726,699,27
8906882,old,newRenov,didDigomi,73,2,1,3,2,9,5,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,181,726,674,52
8866555,new,newRenov,didDigomi,73,3,2,1,3,10,12,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,482,726,702,24
8959535,old,newRenov,gldani,55,2,1,2,1,9,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,4,727,621,106
8939224,new,newRenov,nadzaladevi,33,2,1,1,8,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,727,840,113
8927477,new,newRenov,didDigomi,110,4,3,1,7,9,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,87,727,771,44
8924277,new,newRenov,didDigomi,110,4,3,1,7,9,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,59,727,750,23
8772005,new,black,ortawala,77,3,2,2,11,13,4,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1214,727,715,12
8949654,old,oldRenov,nucubidze,85,3,2,1,6,9,7,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,64,729,659,70
8955023,new,newRenov,didDigomi,115,3,2,1,4,6,12,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,109,730,658,72
8940730,old,oldRenov,saburtalo,89,3,2,2,9,16,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,69,730,796,66
8679553,new,newRenov,ortawala,52,2,1,1,1,10,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2322,731,807,76
8563836,new,newRenov,didDigomi,93,4,3,1,6,8,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,955,731,678,53
8956071,old,newRenov,digmisMas,41,2,1,1,0,5,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,52,732,802,70
8955282,old,oldRenov,nucubidze,56,1,1,1,5,9,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,40,732,683,49
8941834,new,newRenov,didDigomi,82,4,2,1,7,10,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,52,732,723,9
8936796,old,oldRenov,saburtalo,130,5,3,2,3,5,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,153,733,729,4
8897169,new,newRenov,didDigomi,58,3,2,1,9,10,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,437,733,720,13
8949217,new,newRenov,didDigomi,53,3,2,1,9,12,3,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,74,734,695,39
8935196,new,newRenov,didDigomi,64,3,2,1,6,8,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,62,734,736,2
8907158,old,newRenov,didDigomi,29,2,1,1,2,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,213,734,640,94
8790400,new,newRenov,varketili,68,3,2,3,2,9,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,408,735,756,21
8951316,new,newRenov,gldani,53,3,2,1,6,14,6,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,202,736,752,16
8939520,new,newRenov,vazisubani,55,3,2,1,1,9,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,75,736,762,26
8933820,new,white,saburtalo,95,3,1,2,2,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,73,737,778,41
8932730,old,newRenov,didDigomi,76,3,2,2,13,16,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,45,737,651,86
8934608,new,white,nadzaladevi,109,4,3,1,3,8,6,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,46,738,619,119
8922146,old,oldRenov,isani,60,3,2,1,1,9,3,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,161,738,636,102
8900652,old,newRenov,varketili,61,2,1,0,2,16,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,115,738,705,33
8870816,new,newRenov,didDigomi,47,2,1,1,3,13,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,466,738,761,23
8766351,old,newRenov,saburtalo,115,3,2,1,16,16,6,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,320,739,827,88
8548830,old,oldRenov,saburtalo,92,3,2,1,7,8,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,300,739,791,52
8778438,new,newRenov,didDigomi,48,2,1,1,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090,740,703,37
8947447,new,newRenov,didube,111,4,0,2,10,11,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,200,741,924,183
8897518,new,newRenov,didDigomi,70,2,1,1,2,8,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,170,743,735,8
8950249,new,newRenov,didube,90,3,2,3,3,9,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,45,744,828,84
8941634,new,newRenov,vazisubani,45,2,1,1,4,9,4,300,0,1,1,0,1,1,1,0,1,1,1,0,1,0,60,744,581,163
8919603,old,oldRenov,saburtalo,180,7,4,2,9,16,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,72,744,782,38
8472712,old,newRenov,didDigomi,86,3,2,1,5,16,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1375,744,680,64
8958664,old,oldRenov,saburtalo,110,4,2,1,2,9,10,0,10,1,0,1,1,1,1,0,0,0,0,1,0,0,16,745,695,50
8954391,new,newRenov,vazisubani,94,4,3,1,3,17,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,27,745,731,14
8953204,new,newRenov,vazisubani,94,4,3,1,3,17,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,20,745,735,10
8950134,new,newRenov,didDigomi,55,2,1,1,6,16,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,45,745,827,82
8948735,new,newRenov,samgori,47,2,1,1,6,10,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,171,745,696,49
8940013,old,oldRenov,nucubidze,51,2,2,1,1,9,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,161,745,684,61
8924703,new,newRenov,vazisubani,94,4,3,1,3,17,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,68,745,734,11
8911196,new,newRenov,temqa,47,2,1,1,3,8,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,167,745,698,47
8104552,new,newRenov,saburtalo,134,4,0,2,4,16,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,2543,746,921,175
8704694,old,newRenov,ortawala,100,3,0,1,2,9,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,953,747,748,1
8934832,WIP,white,saburtalo,86,3,2,1,6,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,60,748,758,10
8876064,old,oldRenov,vaja,60,2,1,1,5,5,0,0,9,1,1,0,0,1,0,0,0,0,0,0,0,0,229,748,720,28
8959454,new,newRenov,vazisubani,38,1,1,2,13,13,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,24,750,760,10
8954968,old,newRenov,didube,100,4,3,1,2,8,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,39,750,660,90
8950679,new,newRenov,didDigomi,48,2,1,1,4,10,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,47,750,725,25
8944128,old,newRenov,gldani,80,3,2,2,5,9,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,44,750,693,57
8937658,old,oldRenov,varketili,80,3,2,1,7,8,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,54,750,554,196
8936493,old,newRenov,gldani,80,3,2,2,5,9,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,48,750,693,57
8933450,new,white,saburtalo,92,3,2,1,4,11,9,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,100,750,835,85
8932963,new,black,saburtalo,134,4,3,2,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,750,752,2
8932957,new,black,saburtalo,104,3,2,2,3,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,750,742,8
8927467,old,oldRenov,vazisubani,36,1,1,1,2,5,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,107,750,605,145
8923544,old,oldRenov,didube,28,1,2,2,5,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,243,750,687,63
8911839,new,newRenov,didDigomi,60,3,2,1,5,8,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,331,750,742,8
8867519,new,white,saburtalo,92,3,2,1,5,11,9,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,605,750,859,109
8856857,old,oldRenov,chugureti,140,4,2,1,3,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,119,750,815,65
8851407,new,white,saburtalo,60,3,2,1,4,13,7,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,599,750,810,60
8850209,new,newRenov,saburtalo,60,2,1,2,6,6,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,960,750,876,126
8844218,new,newRenov,didDigomi,32,2,1,1,2,2,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,491,750,737,13
