ID,Area,Status,Condition,District,Rooms,Bedrooms,Bathrooms,Floor,Floors,Balcony,Veranda,Loggia,Heating,Parking,Storeroom,Hot,Gas,Internet,Fireplace,Furniture,Passenger,Service,Telephone,Television,Conditioner,Views,PerSq
8923739,98,new,white,saburtalo,3,0,2,2,7,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1084,1200
8646418,98,new,newRenov,saburtalo,3,2,1,12,22,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1351,1327
8953619,96,new,white,didDigomi,3,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,479
8821737,96,old,oldRenov,digmisMas,3,2,2,14,16,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,621,563
8906852,96,new,black,ortawala,3,2,1,12,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,235,583
8772015,96,new,black,ortawala,3,2,2,11,13,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,823,583
8948376,96,old,newRenov,nucubidze,3,2,1,8,9,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,68,594
8924915,96,new,black,ortawala,3,2,1,8,12,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,49,625
8954054,96,new,newRenov,didDigomi,3,2,1,9,9,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,51,646
8734583,96,old,oldRenov,saburtalo,3,1,2,7,8,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1388,719
8747637,96,old,newRenov,saburtalo,3,2,1,6,8,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,546,792
8937832,96,new,newRenov,didDigomi,3,2,1,3,5,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,146,802
8857378,96,new,white,saburtalo,3,2,1,9,9,0,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,659,802
8690188,96,new,oldRenov,saburtalo,3,2,1,2,6,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,827,839
8934364,96,new,white,vake,3,2,1,7,12,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,51,850
8941666,96,old,white,vake,3,2,2,9,10,3,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,123,920
8908391,96,new,newRenov,saburtalo,3,2,1,4,12,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,208,927
8847177,96,new,newRenov,saburtalo,3,2,1,8,10,9,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,755,938
8921575,96,new,white,saburtalo,3,2,1,12,22,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,112,950
8885553,95,old,newRenov,saburtalo,3,2,1,5,12,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,233,642
8935754,95,new,white,saburtalo,3,2,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,653
8939137,95,old,newRenov,ortawala,3,2,1,6,9,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,62,663
8959398,95,new,newRenov,didDigomi,3,2,1,8,8,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,16,705
8933820,95,new,white,saburtalo,3,1,2,2,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,73,737
8941366,95,old,oldRenov,didube,3,2,1,5,5,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,43,800
8803443,95,new,black,saburtalo,3,2,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,822
8935480,95,new,newRenov,digmisMas,3,2,2,3,7,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,64,944
8687134,95,new,newRenov,saburtalo,3,2,2,5,13,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,449,1147
8858139,95,new,newRenov,sololaki,3,2,2,2,6,15,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,803,1168
8928755,95,new,newRenov,saburtalo,3,2,2,14,23,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,124,1320
7991129,95,old,newRenov,mtawminda,3,3,2,2,3,0,0,25,1,1,1,1,1,1,0,1,0,0,0,1,1,1307,1474
8957168,94,WIP,black,vake,3,2,2,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,532
8948319,94,old,oldRenov,digmisMas,3,0,1,7,16,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,50,638
8947238,93,old,oldRenov,vake,3,2,1,8,8,5,0,10,1,1,1,1,1,1,0,0,1,0,0,0,1,64,720
8929770,92,new,white,vazisubani,3,2,1,6,13,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,112,565
8922662,92,old,oldRenov,digmisMas,3,2,2,14,16,0,0,8,1,0,0,1,1,1,0,1,0,0,0,1,0,241,609
8548830,92,old,oldRenov,saburtalo,3,2,1,7,8,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,300,739
8933450,92,new,white,saburtalo,3,2,1,4,11,9,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,100,750
8867519,92,new,white,saburtalo,3,2,1,5,11,9,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,605,750
8762455,92,new,white,saburtalo,3,2,1,5,12,12,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1656,772
8956504,92,new,white,saburtalo,3,2,1,14,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,950
8646062,92,new,newRenov,saburtalo,3,2,1,5,5,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,531,978
8881583,92,new,newRenov,saburtalo,3,2,1,15,16,17,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,320,984
8924653,92,new,newRenov,saburtalo,3,2,1,15,16,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,937,991
8900955,92,old,newRenov,saburtalo,3,2,2,9,10,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,145,1098
8553461,92,WIP,white,vake,3,2,1,10,32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,826,1102
8929609,91,old,oldRenov,digmisMas,3,2,1,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,88,604
8950124,91,new,white,saburtalo,3,2,1,4,13,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,251,760
8698005,91,new,white,saburtalo,3,0,1,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666,800
8768143,91,new,newRenov,saburtalo,3,2,1,1,14,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,2926,1165
8660047,90,old,oldRenov,temqa,3,2,1,6,9,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,994,467
8884855,90,old,newRenov,vazisubani,3,2,2,8,8,6,0,11,1,0,1,1,1,1,0,0,1,0,0,1,0,169,500
8586378,90,old,oldRenov,gldani,3,2,1,5,16,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,786,533
8948721,90,old,oldRenov,gldani,3,2,3,8,9,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,52,544
8766166,90,old,oldRenov,nadzaladevi,3,2,1,7,9,3,0,8,1,0,1,1,1,1,0,0,1,0,1,1,0,379,560
8950797,90,old,oldRenov,nucubidze,3,2,2,6,16,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,119,589
8942391,90,old,newRenov,gldani,3,2,1,3,16,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,45,667
8807696,90,old,newRenov,gldani,3,2,3,3,17,8,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,394,667
8853912,90,new,black,ortawala,3,2,1,12,14,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,156,700
8751514,90,new,newRenov,gldani,3,2,1,8,11,9,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,425,722
8950249,90,new,newRenov,didube,3,2,3,3,9,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,45,744
8924936,90,old,newRenov,nadzaladevi,3,2,1,2,8,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,115,778
8105913,90,old,newRenov,saburtalo,3,2,1,13,16,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,2745,780
8934392,90,old,oldRenov,saburtalo,3,2,1,2,8,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,42,800
8804705,90,new,newRenov,saburtalo,3,2,1,8,14,3,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,964,847
8928441,90,new,newRenov,vake,3,2,2,3,8,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,274,889
8847131,90,new,newRenov,saburtalo,3,2,2,9,9,5,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,154,900
8046320,90,new,newRenov,vake,3,2,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5194,934
8948375,90,old,newRenov,vake,3,2,1,9,9,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,51,976
8939098,90,old,newRenov,vake,3,2,1,9,9,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,66,976
8868324,90,new,newRenov,saburtalo,3,1,2,5,11,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,303,989
8928435,90,old,oldRenov,vake,3,2,1,5,5,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,105,992
8885625,90,new,newRenov,saburtalo,3,2,1,13,14,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1227,1117
8691465,90,new,newRenov,saburtalo,3,2,2,13,14,4,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1127,1117
8924478,90,old,newRenov,chugureti,3,2,1,1,5,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,78,1167
8776288,90,new,white,vake,3,2,1,7,8,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,368,1177
8869491,90,new,newRenov,nadzaladevi,3,2,1,8,12,10,8,0,1,1,1,1,1,1,0,1,1,0,0,0,0,159,1278
8674306,90,new,newRenov,vake,3,2,1,2,7,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,373,4111
8955992,89,old,oldRenov,temqa,3,2,2,8,9,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,31,404
8547704,89,new,white,didDigomi,3,2,1,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176,410
8830268,89,new,black,vake,3,2,1,5,13,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,770,708
8940730,89,old,oldRenov,saburtalo,3,2,2,9,16,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,69,730
8499160,89,new,black,vake,3,2,1,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626,800
8958111,89,new,white,saburtalo,3,2,1,9,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1000
8898675,88,new,newRenov,isani,3,1,1,4,23,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,118,710
8939693,88,old,oldRenov,didube,3,2,2,5,6,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,51,716
8931469,88,new,white,vake,3,2,1,3,13,12,8,0,0,0,0,0,1,0,0,0,1,1,0,1,0,51,1000
8478618,88,new,newRenov,vake,3,2,1,7,15,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1471,1114
8752184,88,new,newRenov,vake,3,2,1,4,8,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,679,1250
8932007,87,old,newRenov,varketili,3,2,1,5,9,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,183,413
8929799,87,new,white,saburtalo,3,2,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,700
8948588,87,old,oldRenov,didube,3,0,1,1,8,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,46,724
8942806,87,new,newRenov,saburtalo,3,2,1,1,5,8,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,74,782
8796328,87,old,newRenov,gldani,3,3,2,3,9,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,381,805
8955119,87,new,newRenov,didube,3,2,1,12,12,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,49,862
8881439,87,old,newRenov,saburtalo,3,2,1,16,16,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,859,862
8785944,87,new,newRenov,saburtalo,3,2,1,2,15,12,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,440,920
8840711,87,new,newRenov,saburtalo,3,2,1,10,23,12,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,635,1439
8542680,86,new,newRenov,didDigomi,3,2,1,8,12,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,3635,651
8747977,86,new,newRenov,varketili,3,2,3,8,10,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1266,721
8472712,86,old,newRenov,didDigomi,3,2,1,5,16,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1375,744
8934832,86,WIP,white,saburtalo,3,2,1,6,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,60,748
8956671,86,new,newRenov,nucubidze,3,2,1,12,13,16,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,23,756
8957413,86,new,white,saburtalo,3,2,1,9,14,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,22,850
8947666,86,old,oldRenov,saburtalo,3,2,1,2,8,4,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,24,926
8956267,86,old,oldRenov,sololaki,3,0,1,1,2,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,23,930
8938254,86,old,oldRenov,sololaki,3,0,1,1,2,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,46,930
8933393,86,old,oldRenov,sololaki,3,0,1,1,2,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,42,930
8926756,86,old,oldRenov,sololaki,3,0,1,1,2,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,89,930
8768820,86,new,newRenov,didube,3,2,1,11,13,11,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,349,930
8929430,85,old,oldRenov,varketili,3,2,2,7,9,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,169,412
8937129,85,old,oldRenov,temqa,3,2,2,4,8,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,90,435
8941358,85,new,black,didDigomi,3,2,1,13,16,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,37,498
8922595,85,old,oldRenov,gldani,3,2,2,2,10,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,103,529
8857164,85,old,newRenov,ortawala,3,2,1,5,8,3,0,14,1,1,1,1,1,1,0,1,1,0,1,1,0,474,565
8922086,85,old,oldRenov,isani,3,2,1,8,8,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,176,588
8936726,85,old,oldRenov,sandzona,3,2,1,7,8,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,64,612
8943567,85,new,newRenov,didDigomi,3,2,1,6,14,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,147,640
8835342,85,old,oldRenov,didube,3,2,1,7,8,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,171,671
8949713,85,old,newRenov,saburtalo,3,2,1,1,8,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,50,706
8948649,85,old,newRenov,saburtalo,3,2,1,1,8,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,51,706
8949654,85,old,oldRenov,nucubidze,3,2,1,6,9,7,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,64,729
8945526,85,new,white,vake,3,2,1,4,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,751
8871219,85,old,oldRenov,digmisMas,3,2,1,6,8,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,111,788
8929761,85,old,newRenov,sandzona,3,2,1,7,8,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,61,800
8818502,85,old,oldRenov,nucubidze,3,2,2,8,10,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,239,806
8923487,85,old,newRenov,didube,3,2,1,2,5,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,56,824
8916809,85,new,newRenov,digmisMas,3,2,1,8,8,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,341,882
8887011,85,new,newRenov,saburtalo,3,1,1,3,10,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,382,929
8925768,85,old,oldRenov,saburtalo,3,2,2,7,8,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,79,953
8425396,85,old,newRenov,vera,3,2,1,1,2,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,956,967
8932967,85,new,newRenov,saburtalo,3,2,1,3,9,5,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,186,1000
8904192,85,new,white,saburtalo,3,2,1,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,1000
8906693,85,new,white,saburtalo,3,2,1,16,22,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,182,1019
8927249,85,new,white,saburtalo,3,2,1,18,22,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,102,1029
8698591,85,new,newRenov,saburtalo,3,2,2,9,12,17,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,2513,1118
8930794,85,new,newRenov,saburtalo,3,2,1,13,17,7,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,94,1200
8959204,85,new,newRenov,saburtalo,3,2,1,7,11,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,4,1351
8915821,85,new,newRenov,saburtalo,3,2,2,2,6,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,110,1353
8946849,85,new,newRenov,vake,3,2,1,4,9,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,51,1588
8868372,85,old,oldRenov,vake,3,2,2,2,5,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,150,1765
8938139,84,new,white,nadzaladevi,3,2,1,10,14,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44,520
8932868,84,new,white,didDigomi,3,0,1,4,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,69,548
8801347,84,new,white,didDigomi,3,2,1,5,14,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,496,550
8932900,84,new,newRenov,ortawala,3,2,1,1,8,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,157,679
8936253,84,new,black,saburtalo,3,2,1,2,4,12,12,0,0,1,0,0,1,0,0,0,1,0,0,0,0,79,774
8784845,84,new,newRenov,saburtalo,3,2,1,9,10,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,724,893
8937733,84,WIP,white,vake,3,2,2,5,14,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,45,1100
8932827,84,new,newRenov,didube,3,2,3,2,15,0,22,0,1,0,1,1,1,1,0,1,1,0,0,1,1,58,1100
8906385,83,new,white,didDigomi,3,2,1,8,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,84,500
8709358,83,old,oldRenov,sandzona,3,2,1,5,8,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,359,614
8865183,83,new,black,ortawala,3,2,1,2,12,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,287,711
8933360,83,old,oldRenov,digmisMas,3,0,1,5,8,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,48,759
8466774,83,new,black,vake,3,2,1,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892,800
8954156,83,new,newRenov,saburtalo,3,2,1,8,10,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,59,880
8686927,83,new,newRenov,saburtalo,3,2,1,3,6,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,997,986
8924499,82,old,newRenov,gldani,3,2,1,1,9,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,100,671
8697378,82,old,oldRenov,vaja,3,2,1,3,4,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,468,707
8881794,82,new,newRenov,nadzaladevi,3,2,1,6,9,5,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,213,841
8940990,82,new,newRenov,saburtalo,3,2,2,12,18,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,74,1024
8955366,82,new,newRenov,saburtalo,3,2,1,8,23,8,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,44,1463
8783701,82,old,oldRenov,vera,3,2,1,4,5,6,0,10,1,1,1,1,1,1,1,1,0,0,1,1,0,413,1494
8947826,82,new,newRenov,sololaki,3,2,2,4,7,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,69,1818
8442092,81,new,black,ortawala,3,0,1,3,12,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1684,583
8931482,81,new,white,didDigomi,3,2,2,5,8,12,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,80,593
8616710,81,new,newRenov,didDigomi,3,2,1,4,4,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,911,710
8939378,81,WIP,white,saburtalo,3,2,1,8,15,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,81,751
8927829,81,old,oldRenov,saburtalo,3,1,1,2,4,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,87,765
8866877,81,new,newRenov,didDigomi,3,1,1,9,18,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,821,833
8753474,81,old,oldRenov,chugureti,3,2,1,1,2,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,296,1111
8743686,81,new,newRenov,saburtalo,3,2,2,14,15,4,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,595,1222
8897330,81,new,newRenov,vake,3,2,1,3,7,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,153,1765
8944526,80,old,oldRenov,varketili,3,2,2,1,16,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,108,438
8951220,80,old,newRenov,sandzona,3,2,2,2,2,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,53,475
8955298,80,old,oldRenov,vazisubani,3,2,2,4,9,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,86,514
8927503,80,old,newRenov,varketili,3,2,2,3,9,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,129,525
8931971,80,old,newRenov,vazisubani,3,2,1,8,9,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,56,563
8893870,80,old,oldRenov,varketili,3,2,1,7,9,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,186,588
8653625,80,new,newRenov,gldani,3,2,1,10,10,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,435,613
8954939,80,old,newRenov,sandzona,3,2,1,11,16,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,32,625
8906591,80,old,newRenov,nucubidze,3,2,1,14,16,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,650,625
8894333,80,old,newRenov,saburtalo,3,0,1,2,2,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,616,625
8791684,80,new,newRenov,gldani,3,2,1,2,10,10,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,795,625
8597925,80,old,newRenov,isani,3,2,1,9,9,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,2706,638
8925121,80,new,white,vashlidzvari,3,2,1,4,9,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,119,650
8892820,80,new,black,varketili,3,2,1,16,17,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,179,663
8952023,80,new,newRenov,didDigomi,3,2,2,9,11,5,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,104,669
8551689,80,old,oldRenov,saburtalo,3,2,1,6,6,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2242,675
8943645,80,old,oldRenov,isani,3,2,1,6,8,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,76,688
8948013,80,old,newRenov,samgori,3,2,2,9,9,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,37,700
8935339,80,old,oldRenov,didube,3,2,1,2,8,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,55,700
8931542,80,new,newRenov,temqa,3,2,2,6,10,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,59,700
8951746,80,old,newRenov,nadzaladevi,3,2,1,6,8,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,56,713
8944127,80,old,newRenov,isani,3,2,1,3,9,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,44,713
8944128,80,old,newRenov,gldani,3,2,2,5,9,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,44,750
8937658,80,old,oldRenov,varketili,3,2,1,7,8,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,54,750
8936493,80,old,newRenov,gldani,3,2,2,5,9,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,48,750
8673655,80,new,newRenov,sandzona,3,2,1,3,11,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,826,750
8831109,80,new,newRenov,isani,3,2,1,10,10,7,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,494,800
8926956,80,old,newRenov,didube,3,2,1,1,6,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,69,813
8903125,80,old,newRenov,didDigomi,3,2,1,4,9,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,259,813
8897558,80,new,newRenov,didDigomi,3,2,1,2,8,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,338,813
8948627,80,new,black,vake,3,2,1,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,850
8879309,80,old,oldRenov,didube,3,1,1,5,6,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,211,850
8614681,80,old,oldRenov,saburtalo,3,2,2,8,8,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,424,855
8803047,80,old,oldRenov,saburtalo,3,2,1,2,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,201,913
8952698,80,new,newRenov,saburtalo,3,2,2,5,10,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,52,938
8936507,80,new,newRenov,saburtalo,3,1,2,4,10,6,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,88,961
8946756,80,new,newRenov,vake,3,2,1,1,10,60,60,0,1,1,1,1,1,1,0,1,0,0,1,1,1,51,1000
8924673,80,new,white,saburtalo,3,2,1,10,17,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,63,1000
8530096,80,old,newRenov,saburtalo,3,2,1,7,8,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,893,1000
8957374,80,old,newRenov,saburtalo,3,2,1,7,8,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,22,1038
8945009,80,new,newRenov,vake,3,2,2,3,16,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,45,1063
8380108,80,new,newRenov,saburtalo,3,2,1,3,17,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1663,1070
8854554,80,new,newRenov,vake,3,2,1,10,13,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,292,1188
8946052,80,new,newRenov,saburtalo,3,2,1,3,6,4,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,29,1225
