Status,Condition,District,Area,Rooms,Bedrooms,Bathrooms,Floor,Floors,Balcony,Veranda,Loggia,Heating,Parking,Storeroom,Hot,Gas,Internet,Fireplace,Furniture,Passenger,Service,Telephone,Television,Conditioner,PerSq
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,120,3,2,1,3,5,8,0,20,1,1,1,1,1,1,1,1,0,0,1,1,0,1000
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,38,2,1,1,6,8,3,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1000
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,140,7,3,2,4,5,18,5,0,1,0,1,1,1,1,0,1,0,0,1,1,0,1000
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,58,2,1,1,7,8,3,0,10,0,0,0,0,1,1,0,0,1,0,0,0,0,1000
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,103,4,3,1,3,8,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1000
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,80,3,2,1,7,8,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1000
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,75,3,2,2,5,8,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,973
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,63,3,2,1,5,4,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,968
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,55,2,1,1,3,8,6,0,4,1,1,1,1,1,1,0,1,1,0,0,1,1,964
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,19,1,1,1,5,7,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,947
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,60,3,2,1,4,4,3,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,935
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,40,2,1,1,4,7,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,925
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,26,1,1,1,4,7,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,923
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,60,2,0,2,8,9,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,917
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,36,2,1,2,4,7,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,903
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,33,2,1,1,3,5,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,894
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,28,1,0,1,3,5,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,893
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,80,3,2,2,3,6,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,886
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,82,4,2,2,3,5,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,866
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,175,5,4,1,8,9,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,857
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,90,3,2,1,16,16,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,833
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,120,4,2,1,3,8,8,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,833
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,120,3,2,2,4,8,4,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,833
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,60,2,1,2,5,5,3,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,827
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,65,2,2,1,8,8,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,823
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,74,3,2,1,3,5,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,811
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,93,3,2,1,3,8,10,0,14,1,1,1,1,1,1,0,0,1,0,0,0,0,804
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,145,4,3,2,4,9,10,0,18,1,0,1,1,1,1,0,1,1,0,0,0,0,793
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,100,3,2,1,3,9,5,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,780
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,90,3,2,1,13,16,10,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,780
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,58,1,1,1,7,8,0,20,0,1,0,0,1,1,1,1,1,1,0,0,1,0,776
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,51,3,2,1,2,3,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,743
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,80,3,2,1,6,6,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,700
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,49,2,1,2,11,11,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,684
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,250,10,3,3,5,5,20,0,18,1,1,1,1,1,1,1,0,0,0,1,1,1,640
ძველი აშენებული,ახალი გარემონტებული,საბურთალო,129,4,3,1,1,5,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,504
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,60,3,2,1,3,12,3,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1450
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,80,3,2,1,9,14,4,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1438
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,65,2,1,1,7,7,5,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1385
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,180,4,3,1,3,14,24,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1379
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,50,2,1,1,2,10,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1360
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,78,2,1,1,5,9,11,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1346
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,47,2,1,2,2,5,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1340
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,47,2,1,2,2,5,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1340
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,50,3,2,1,2,9,4,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1340
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,72,3,2,1,2,9,12,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1319
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,59,2,1,1,3,8,5,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1305
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,131,4,3,3,4,22,13,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1294
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,50,2,1,1,3,5,7,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1284
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,164,5,3,3,16,22,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1280
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,90,3,2,2,9,12,20,20,20,1,0,1,1,1,1,0,1,1,0,1,1,1,1278
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,98,3,2,1,12,22,8,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1276
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,70,2,1,1,5,23,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1260
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,55,2,1,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1255
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,88,3,2,2,8,12,2,0,2,1,0,1,1,0,1,0,1,0,0,1,1,1,1250
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,118,4,2,2,5,6,18,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1230
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,135,4,3,2,5,6,18,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1220
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,124,4,3,2,14,17,9,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1218
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,140,4,3,2,8,15,10,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1214
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,58,2,1,1,3,10,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1207
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,100,3,2,2,4,16,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1203
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,50,2,1,1,5,8,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1200
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,200,5,4,2,2,9,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1200
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,80,3,2,1,18,22,3,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1199
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,46,2,1,1,4,7,5,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1196
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,53,3,2,1,6,7,6,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1189
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,100,3,2,1,2,6,14,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1184
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,115,4,0,2,15,16,12,8,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1183
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,53,3,2,1,6,7,6,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1170
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,48,2,1,1,3,9,3,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1167
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,52,2,1,1,3,12,6,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1154
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,41,2,1,1,7,11,2,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1146
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,70,2,1,1,6,7,10,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1141
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,110,4,3,2,7,8,10,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1136
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,110,3,2,2,9,14,10,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1136
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,62,2,1,1,8,18,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1129
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,101,3,2,1,8,11,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1129
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,120,4,3,2,13,14,5,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1125
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,240,5,3,3,5,6,6,20,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1125
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,98,3,2,1,5,10,8,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1112
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,44,2,1,1,6,10,3,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1111
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,45,2,1,1,5,13,3,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1109
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,112,4,3,2,16,19,12,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1107
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,82,3,2,1,2,11,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1096
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,64,2,1,1,8,18,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1094
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,55,3,2,2,2,10,6,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1091
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,57,3,2,1,2,9,3,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1086
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,60,3,2,1,5,10,8,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1083
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,67,3,2,1,3,10,7,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1075
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,93,4,3,1,1,5,4,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1072
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,60,2,1,1,2,13,6,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1067
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,108,3,2,2,10,10,0,18,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1065
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,64,2,1,1,8,14,6,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1063
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,73,3,2,1,13,15,6,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1055
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,140,4,3,3,4,9,12,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1051
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,105,2,1,1,4,4,8,12,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1048
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,220,5,4,2,5,6,20,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1045
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,56,2,1,1,5,13,3,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1034
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,60,2,1,1,2,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,68,3,2,1,5,14,3,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1029
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,108,3,2,2,9,10,0,18,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1025
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,98,3,2,1,9,12,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1020
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,58,3,2,1,3,12,4,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1007
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,43,2,1,1,9,11,4,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1000
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,145,3,2,2,9,12,12,10,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1000
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,80,3,2,1,3,5,7,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1000
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,108,3,0,1,4,6,9,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1000
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,108,3,2,1,4,7,5,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,990
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,61,2,1,1,14,17,4,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,982
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,46,2,1,1,4,14,3,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,978
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,225,5,3,3,9,9,0,30,0,1,1,1,1,1,1,0,0,1,0,0,0,1,973
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,140,4,3,2,4,7,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,964
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,130,3,2,2,3,10,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,954
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,111,3,2,2,10,12,8,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,950
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,70,3,2,1,2,5,2,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,929
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,83,2,1,1,6,12,5,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,928
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,60,3,2,2,5,7,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,917
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,83,3,2,1,8,13,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,916
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,68,3,2,1,4,7,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,900
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,150,5,3,2,2,18,17,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,900
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,83,3,2,2,1,7,4,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,898
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,130,4,3,2,6,16,10,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,885
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,110,4,3,1,14,14,3,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,882
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,100,4,2,1,2,14,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,880
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,62,3,2,1,3,12,2,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,871
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,200,5,4,3,10,11,15,10,0,1,1,1,1,1,1,1,1,1,0,1,1,1,850
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,132,4,2,2,6,10,12,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,840
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,200,5,3,1,7,9,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,819
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,135,5,3,2,7,16,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,806
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,107,3,2,1,2,12,10,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,804
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,55,2,1,1,6,11,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,800
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,200,5,3,2,5,5,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,800
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,134,4,0,2,4,16,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,746
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,178,4,3,2,11,15,15,15,0,1,1,1,1,1,1,0,1,1,1,1,1,1,741
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,62,2,1,1,6,6,10,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,694
ახალი აშენებული,ახალი გარემონტებული,საბურთალო,100,3,2,1,1,16,4,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,640
ძველი აშენებული,თეთრი კარკასი,საბურთალო,174,5,3,2,7,10,7,10,0,1,1,1,1,1,1,0,0,1,1,1,0,0,476
ახალი აშენებული,თეთრი კარკასი,საბურთალო,64,2,1,1,11,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1322
ახალი აშენებული,თეთრი კარკასი,საბურთალო,128,3,0,2,3,7,8,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1200
ახალი აშენებული,თეთრი კარკასი,საბურთალო,96,4,3,2,12,22,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1100
ახალი აშენებული,თეთრი კარკასი,საბურთალო,132,4,0,2,6,10,8,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1000
ახალი აშენებული,თეთრი კარკასი,საბურთალო,108,3,2,2,19,25,5,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,980
ახალი აშენებული,თეთრი კარკასი,საბურთალო,60,4,3,2,14,14,4,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,917
ახალი აშენებული,თეთრი კარკასი,საბურთალო,50,2,1,1,3,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,910
ახალი აშენებული,თეთრი კარკასი,საბურთალო,49,2,1,1,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,902
ახალი აშენებული,თეთრი კარკასი,საბურთალო,91,3,0,1,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800
ახალი აშენებული,თეთრი კარკასი,საბურთალო,89,2,1,2,3,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,798
ახალი აშენებული,თეთრი კარკასი,საბურთალო,79,3,2,1,4,16,9,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,796
ახალი აშენებული,თეთრი კარკასი,საბურთალო,150,5,3,2,4,18,9,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,770
ახალი აშენებული,თეთრი კარკასი,საბურთალო,90,3,2,2,6,6,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756
ახალი აშენებული,თეთრი კარკასი,საბურთალო,250,5,4,2,9,14,6,85,0,0,1,1,0,1,0,0,0,1,1,0,0,0,756
ახალი აშენებული,თეთრი კარკასი,საბურთალო,97,3,2,1,4,12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,727
ახალი აშენებული,თეთრი კარკასი,საბურთალო,180,6,5,3,14,14,8,34,0,1,1,1,0,1,1,0,0,1,0,0,0,0,714
ახალი აშენებული,თეთრი კარკასი,საბურთალო,91,2,1,1,0,4,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,700
ახალი აშენებული,თეთრი კარკასი,საბურთალო,360,6,5,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694
ახალი აშენებული,თეთრი კარკასი,საბურთალო,130,5,3,1,7,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,617
ახალი აშენებული,თეთრი კარკასი,საბურთალო,126,2,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522
ახალი აშენებული,შავი კარკასი,საბურთალო,129,4,3,3,5,13,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,835
ახალი აშენებული,შავი კარკასი,საბურთალო,60,2,0,1,17,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,833
ახალი აშენებული,შავი კარკასი,საბურთალო,105,4,3,1,3,14,3,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,762
ახალი აშენებული,შავი კარკასი,საბურთალო,54,2,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,744
ახალი აშენებული,შავი კარკასი,საბურთალო,52,2,1,1,3,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,615
ძველი აშენებული,ძველი გარემონტებული,საბურთალო,105,3,2,1,1,4,6,0,25,1,1,1,1,1,1,0,0,0,0,1,1,0,1091
ძველი აშენებული,ძველი გარემონტებული,საბურთალო,42,2,1,1,4,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1000
ძველი აშენებული,ძველი გარემონტებული,საბურთალო,76,2,1,2,4,4,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,955
ძველი აშენებული,ძველი გარემონტებული,საბურთალო,93,4,3,1,4,5,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,944
ძველი აშენებული,ძველი გარემონტებული,საბურთალო,160,4,3,2,5,9,8,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,938
ძველი აშენებული,ძველი გარემონტებული,საბურთალო,160,7,5,2,3,10,4,10,28,1,0,1,1,1,1,0,1,1,0,1,1,0,906
ძველი აშენებული,ძველი გარემონტებული,საბურთალო,100,4,2,2,1,9,7,0,8,1,1,1,1,1,1,0,1,1,0,1,1,0,900
ძველი აშენებული,ძველი გარემონტებული,საბურთალო,140,4,3,2,4,9,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,893
ძველი აშენებული,ძველი გარემონტებული,საბურთალო,75,3,2,1,3,4,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,893
ძველი აშენებული,ძველი გარემონტებული,საბურთალო,50,2,1,1,5,14,3,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,880
ძველი აშენებული,ძველი გარემონტებული,საბურთალო,33,1,1,1,1,6,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,876
ძველი აშენებული,ძველი გარემონტებული,საბურთალო,80,3,2,2,8,8,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,871
ძველი აშენებული,ძველი გარემონტებული,საბურთალო,35,1,1,1,5,5,4,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,857
ძველი აშენებული,ძველი გარემონტებული,საბურთალო,34,1,1,1,4,6,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,853
ძველი აშენებული,ძველი გარემონტებული,საბურთალო,80,3,2,1,6,8,7,0,15,0,1,1,1,1,1,0,1,1,0,0,0,0,850
ძველი აშენებული,ძველი გარემონტებული,საბურთალო,120,3,2,3,4,8,11,9,0,1,1,1,1,1,1,0,1,1,0,1,0,1,843
ძველი აშენებული,ძველი გარემონტებული,საბურთალო,80,3,2,1,2,8,5,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,838
ძველი აშენებული,ძველი გარემონტებული,საბურთალო,73,3,2,2,16,16,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,822
ძველი აშენებული,ძველი გარემონტებული,საბურთალო,110,4,3,1,4,9,10,0,30,1,0,1,1,1,1,1,0,1,0,1,1,0,815
ძველი აშენებული,ძველი გარემონტებული,საბურთალო,70,2,2,1,2,5,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,814
ძველი აშენებული,ძველი გარემონტებული,საბურთალო,130,5,4,2,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,785
ძველი აშენებული,ძველი გარემონტებული,საბურთალო,250,7,4,2,5,5,17,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,780
